hex_id,east,north,radius_k10,radius_k50,radius_k100,radius_k250,radius_k1000,mean_gc_roads_simplified_gd_v_vej_road_merged__len_0231cb_k10,std_gc_roads_simplified_gd_v_vej_road_merged__len_0231cb_k10,mean_gc_fastboendebefolkningmapinfo_cnt_00ea14_k10,std_gc_fastboendebefolkningmapinfo_cnt_00ea14_k10,mean_gc_ecology_connectivity_pdk_oekologiskfor_shr_032534_k10,std_gc_ecology_connectivity_pdk_oekologiskfor_shr_032534_k10,mean_gc_cultural_and_historical_conservation_v_shr_034ee6_k10,std_gc_cultural_and_historical_conservation_v_shr_034ee6_k10,total_k10,mean_gc_roads_simplified_gd_v_vej_road_merged__len_0231cb_k50,std_gc_roads_simplified_gd_v_vej_road_merged__len_0231cb_k50,mean_gc_fastboendebefolkningmapinfo_cnt_00ea14_k50,std_gc_fastboendebefolkningmapinfo_cnt_00ea14_k50,mean_gc_ecology_connectivity_pdk_oekologiskfor_shr_032534_k50,std_gc_ecology_connectivity_pdk_oekologiskfor_shr_032534_k50,mean_gc_cultural_and_historical_conservation_v_shr_034ee6_k50,std_gc_cultural_and_historical_conservation_v_shr_034ee6_k50,total_k50,mean_gc_roads_simplified_gd_v_vej_road_merged__len_0231cb_k100,std_gc_roads_simplified_gd_v_vej_road_merged__len_0231cb_k100,mean_gc_fastboendebefolkningmapinfo_cnt_00ea14_k100,std_gc_fastboendebefolkningmapinfo_cnt_00ea14_k100,mean_gc_ecology_connectivity_pdk_oekologiskfor_shr_032534_k100,std_gc_ecology_connectivity_pdk_oekologiskfor_shr_032534_k100,mean_gc_cultural_and_historical_conservation_v_shr_034ee6_k100,std_gc_cultural_and_historical_conservation_v_shr_034ee6_k100,total_k100,mean_gc_roads_simplified_gd_v_vej_road_merged__len_0231cb_k250,std_gc_roads_simplified_gd_v_vej_road_merged__len_0231cb_k250,mean_gc_fastboendebefolkningmapinfo_cnt_00ea14_k250,std_gc_fastboendebefolkningmapinfo_cnt_00ea14_k250,mean_gc_ecology_connectivity_pdk_oekologiskfor_shr_032534_k250,std_gc_ecology_connectivity_pdk_oekologiskfor_shr_032534_k250,mean_gc_cultural_and_historical_conservation_v_shr_034ee6_k250,std_gc_cultural_and_historical_conservation_v_shr_034ee6_k250,total_k250,mean_gc_roads_simplified_gd_v_vej_road_merged__len_0231cb_k1000,std_gc_roads_simplified_gd_v_vej_road_merged__len_0231cb_k1000,mean_gc_fastboendebefolkningmapinfo_cnt_00ea14_k1000,std_gc_fastboendebefolkningmapinfo_cnt_00ea14_k1000,mean_gc_ecology_connectivity_pdk_oekologiskfor_shr_032534_k1000,std_gc_ecology_connectivity_pdk_oekologiskfor_shr_032534_k1000,mean_gc_cultural_and_historical_conservation_v_shr_034ee6_k1000,std_gc_cultural_and_historical_conservation_v_shr_034ee6_k1000,total_k1000
881f0c9165fffff,892782.4826429749,6121301.029952049,0.0,0.0,0.0,0.0,799.5688160970435,573.3400361091395,0.0,9.0,0.0,0.42155382074375886,0.0,0.0,0.0,582.7615899298833,573.3400361091395,0.0,9.0,0.0,0.42155382074375886,0.0,0.0,0.0,582.7615899298833,573.3400361091395,0.0,9.0,0.0,0.42155382074375886,0.0,0.0,0.0,582.7615899298833,573.3400361091395,0.0,9.0,0.0,0.42155382074375886,0.0,0.0,0.0,582.7615899298833,1187.354476043655,390.12659333496794,8.287594796676839,0.45264117090831096,0.3618493316209826,0.03793446445780245,0.0,0.0,2026.3286980978064
881f2a62bbfffff,873417.0570400553,6124681.685259299,0.0,0.0,0.0,0.0,0.0,1151.5380985645295,0.0,15.000000000000002,1.7763568394002505e-15,0.07926665289387941,0.0,0.0,0.0,1166.6173652174234,1151.5380985645295,0.0,15.000000000000002,1.7763568394002505e-15,0.07926665289387941,0.0,0.0,0.0,1166.6173652174234,1151.5380985645295,0.0,15.000000000000002,1.7763568394002505e-15,0.07926665289387941,0.0,0.0,0.0,1166.6173652174234,1151.5380985645295,0.0,15.000000000000002,1.7763568394002505e-15,0.07926665289387941,0.0,0.0,0.0,1166.6173652174234,1151.5380985645295,0.0,15.000000000000002,1.7763568394002505e-15,0.07926665289387941,0.0,0.0,0.0,1166.6173652174234
881f2a640bfffff,884179.8322286208,6124641.1316845305,0.0,0.0,0.0,0.0,798.7218574078711,409.3782792367424,0.0,19.0,0.0,0.06454199696576915,0.0,4.835289810108468e-06,0.0,428.442826068998,409.3782792367424,0.0,19.0,0.0,0.06454199696576915,0.0,4.835289810108468e-06,0.0,428.442826068998,409.3782792367424,0.0,19.0,0.0,0.06454199696576915,0.0,4.835289810108468e-06,0.0,428.442826068998,409.3782792367424,0.0,19.0,0.0,0.06454199696576915,0.0,4.835289810108468e-06,0.0,428.442826068998,1075.9394577707537,381.31539686006624,15.98626515659324,1.7240480466805654,0.1052149205796983,0.023267499681596294,8.488922772721945e-06,2.090110477456932e-06,1737.6374830027503
881f2a6eadfffff,879320.9589582735,6112354.923834692,1435.3027537765822,1435.3027537765822,1435.3027537765822,1599.829300523778,2150.5177427183326,214.75814410730166,36.9425661050618,0.07027504345773543,0.42786441486853544,0.03599370625835068,0.09445988963729589,0.0,0.0,227.67650993904084,214.75814410730166,36.9425661050618,0.07027504345773543,0.42786441486853544,0.03599370625835068,0.09445988963729589,0.0,0.0,227.67650993904084,214.75814410730166,36.9425661050618,0.07027504345773543,0.42786441486853544,0.03599370625835068,0.09445988963729589,0.0,0.0,227.67650993904084,174.3179640572141,74.00506823925106,1.4608678280227223,2.3207666798247777,0.058638202034567224,0.10609289917249932,0.0,0.0,312.90849497475966,507.93377615303893,246.98641634245297,2.697199306059584,1.9165411689795289,0.06173474998068333,0.14327022044747684,4.370443987919951e-08,4.574291643305053e-07,1016.2614085958369
881f2a655bfffff,880881.6762001344,6122217.544699048,0.0,0.0,0.0,0.0,798.9533041176342,847.9961550969213,0.0,0.0,0.0,0.9999999999998809,1.1102230246251565e-16,0.0,0.0,848.9961550969211,847.9961550969213,0.0,0.0,0.0,0.9999999999998809,1.1102230246251565e-16,0.0,0.0,848.9961550969211,847.9961550969213,0.0,0.0,0.0,0.9999999999998809,1.1102230246251565e-16,0.0,0.0,848.9961550969211,847.9961550969213,0.0,0.0,0.0,0.9999999999998809,1.1102230246251565e-16,0.0,0.0,848.9961550969211,723.0450971167373,159.13634864353514,1.5439237016364842,1.9450786519947882,0.9999999999999457,8.159369140549995e-14,0.0,0.0,1385.1298604422132
881f2a66abfffff,887477.4334633064,6127064.43570776,0.0,0.0,0.0,0.0,0.0,1189.4377488466878,0.0,11.0,0.0,0.17768495593845562,0.0,0.0,0.0,1200.6154338026263,1189.4377488466878,0.0,11.0,0.0,0.17768495593845562,0.0,0.0,0.0,1200.6154338026263,1189.4377488466878,0.0,11.0,0.0,0.17768495593845562,0.0,0.0,0.0,1200.6154338026263,1189.4377488466878,0.0,11.0,0.0,0.17768495593845562,0.0,0.0,0.0,1200.6154338026263,1189.4377488466878,0.0,11.0,0.0,0.17768495593845562,0.0,0.0,0.0,1200.6154338026263
881f2a753dfffff,870122.246658248,6129445.587599869,0.0,0.0,0.0,0.0,0.0,1476.637532399628,0.0,166.0,0.0,0.21136653657082088,0.0,0.0,0.0,1642.8488989361988,1476.637532399628,0.0,166.0,0.0,0.21136653657082088,0.0,0.0,0.0,1642.8488989361988,1476.637532399628,0.0,166.0,0.0,0.21136653657082088,0.0,0.0,0.0,1642.8488989361988,1476.637532399628,0.0,166.0,0.0,0.21136653657082088,0.0,0.0,0.0,1642.8488989361988,1476.637532399628,0.0,166.0,0.0,0.21136653657082088,0.0,0.0,0.0,1642.8488989361988
881f2a6299fffff,873504.1583578772,6126826.016700715,0.0,0.0,0.0,0.0,0.0,1121.4918531913977,0.0,32.0,0.0,0.12709337345288632,0.0,4.804730409993686e-06,0.0,1153.618951369581,1121.4918531913977,0.0,32.0,0.0,0.12709337345288632,0.0,4.804730409993686e-06,0.0,1153.618951369581,1121.4918531913977,0.0,32.0,0.0,0.12709337345288632,0.0,4.804730409993686e-06,0.0,1153.618951369581,1121.4918531913977,0.0,32.0,0.0,0.12709337345288632,0.0,4.804730409993686e-06,0.0,1153.618951369581,1121.4918531913977,0.0,32.0,0.0,0.12709337345288632,0.0,4.804730409993686e-06,0.0,1153.618951369581
881f2a6e8bfffff,881752.903005264,6114900.512722825,0.0,0.0,0.0,0.0,799.7823789737406,733.0916090632776,0.0,8.0,0.0,0.0,0.0,0.0,0.0,741.0916090632776,733.0916090632776,0.0,8.0,0.0,0.0,0.0,0.0,0.0,741.0916090632776,733.0916090632776,0.0,8.0,0.0,0.0,0.0,0.0,0.0,741.0916090632776,733.0916090632776,0.0,8.0,0.0,0.0,0.0,0.0,0.0,741.0916090632776,782.4888926089047,46.31760950506399,12.789279972214453,4.4906922737675545,0.0,0.0,0.0,0.0,1584.0104394395498
881f2a6539fffff,880448.701082234,6118679.658148627,0.0,0.0,0.0,0.0,0.0,1341.9601146803077,0.0,13.0,0.0,0.0,0.0,4.840121146670665e-06,0.0,1354.9601195204289,1341.9601146803077,0.0,13.0,0.0,0.0,0.0,4.840121146670665e-06,0.0,1354.9601195204289,1341.9601146803077,0.0,13.0,0.0,0.0,0.0,4.840121146670665e-06,0.0,1354.9601195204289,1341.9601146803077,0.0,13.0,0.0,0.0,0.0,4.840121146670665e-06,0.0,1354.9601195204289,1341.9601146803077,0.0,13.0,0.0,0.0,0.0,4.840121146670665e-06,0.0,1354.9601195204289
881f2a6689fffff,887562.2534122255,6129209.136795595,798.4439887253548,798.4439887253548,798.4439887253548,798.4439887253548,876.3692390191432,890.1361376839509,4.025073632601308,7.999836425387435,0.03617416403824656,0.5899996967219118,0.0025848001981190393,9.68499373762995e-06,4.379421447451023e-08,898.7627364311575,890.1361376839509,4.025073632601308,7.999836425387435,0.03617416403824656,0.5899996967219118,0.0025848001981190393,9.68499373762995e-06,4.379421447451023e-08,898.7627364311575,890.1361376839509,4.025073632601308,7.999836425387435,0.03617416403824656,0.5899996967219118,0.0025848001981190393,9.68499373762995e-06,4.379421447451023e-08,898.7627364311575,890.1361376839509,4.025073632601308,7.999836425387435,0.03617416403824656,0.5899996967219118,0.0025848001981190393,9.68499373762995e-06,4.379421447451023e-08,898.7627364311575,744.857329306446,202.34672966667043,5.278277358129459,3.790251574195778,0.496964719565672,0.12958075100190947,6.3901410529755925e-06,4.588664168636469e-06,1362.178299631998
881f2a751bfffff,872550.9286652674,6131985.260138473,0.0,0.0,0.0,0.0,797.3368009901235,388.7831008053173,0.0,15.0,0.0,0.6494938947824814,0.0,0.0,0.0,404.4325947000998,388.7831008053173,0.0,15.0,0.0,0.6494938947824814,0.0,0.0,0.0,404.4325947000998,388.7831008053173,0.0,15.0,0.0,0.6494938947824814,0.0,0.0,0.0,404.4325947000998,388.7831008053173,0.0,15.0,0.0,0.6494938947824814,0.0,0.0,0.0,404.4325947000998,950.6641512949236,343.40983430658036,9.807056104048096,3.051928247052403,0.47783035234304283,0.11193099026272933,0.0,0.0,1578.8270728421107
881f2a6e69fffff,872460.0122016931,6115461.467840581,0.0,0.0,0.0,0.0,0.0,1202.758225446511,0.0,0.0,0.0,0.2738193572716973,0.0,0.0,0.0,1203.0320448037828,1202.758225446511,0.0,0.0,0.0,0.2738193572716973,0.0,0.0,0.0,1203.0320448037828,1202.758225446511,0.0,0.0,0.0,0.2738193572716973,0.0,0.0,0.0,1203.0320448037828,1202.758225446511,0.0,0.0,0.0,0.2738193572716973,0.0,0.0,0.0,1203.0320448037828,1202.758225446511,0.0,0.0,0.0,0.2738193572716973,0.0,0.0,0.0,1203.0320448037828
881f2a6517fffff,881924.9287856366,6119196.140650787,0.0,0.0,0.0,0.0,799.2690163097673,542.861237966469,0.0,8.0,0.0,0.27609196765805083,0.0,0.0,0.0,551.1373299341271,542.861237966469,0.0,8.0,0.0,0.27609196765805083,0.0,0.0,0.0,551.1373299341271,542.861237966469,0.0,8.0,0.0,0.27609196765805083,0.0,0.0,0.0,551.1373299341271,542.861237966469,0.0,8.0,0.0,0.27609196765805083,0.0,0.0,0.0,551.1373299341271,1073.3254821275893,344.6997910652327,7.296888805082549,0.45688712227333045,0.7322369150002948,0.2964065340407298,0.0,0.0,1856.3762610748674
881f2a6667fffff,879664.3604547819,6128136.428315226,0.0,0.0,0.0,0.0,798.0649393409834,473.52572535877283,0.0,10.0,0.0,0.8221566852023046,1.1102230246251565e-16,0.0,0.0,484.3478820439751,473.52572535877283,0.0,10.0,0.0,0.8221566852023046,1.1102230246251565e-16,0.0,0.0,484.3478820439751,473.52572535877283,0.0,10.0,0.0,0.8221566852023046,1.1102230246251565e-16,0.0,0.0,484.3478820439751,473.52572535877283,0.0,10.0,0.0,0.8221566852023046,1.1102230246251565e-16,0.0,0.0,484.3478820439751,721.7667727095659,178.93294612548274,56.72413529986009,33.67890714928908,0.6033582757293395,0.1577105979545905,1.5964074907060648e-05,1.150695658825389e-05,1416.5798026104517
881f0c9a51fffff,892436.6111780319,6119909.169844203,799.7203609827409,799.7203609827409,799.7203609827409,799.7203609827409,799.7203609827409,1167.1313088170425,3.40282520077271,43.99962598516626,0.12828294039909768,0.596446684647303,0.0017089369362260198,1.4446490882686726e-05,4.2119410958279455e-08,1211.7479962912064,1167.1313088170425,3.40282520077271,43.99962598516626,0.12828294039909768,0.596446684647303,0.0017089369362260198,1.4446490882686726e-05,4.2119410958279455e-08,1211.7479962912064,1167.1313088170425,3.40282520077271,43.99962598516626,0.12828294039909768,0.596446684647303,0.0017089369362260198,1.4446490882686726e-05,4.2119410958279455e-08,1211.7479962912064,1167.1313088170425,3.40282520077271,43.99962598516626,0.12828294039909768,0.596446684647303,0.0017089369362260198,1.4446490882686726e-05,4.2119410958279455e-08,1211.7479962912064,1167.1313088170425,3.40282520077271,43.99962598516626,0.12828294039909768,0.596446684647303,0.0017089369362260198,1.4446490882686726e-05,4.2119410958279455e-08,1211.7479962912064
881f2a6255fffff,865699.3091745826,6127897.607380095,0.0,0.0,0.0,0.0,0.0,1228.9714889553047,0.0,6.0,0.0,0.020399246510549782,0.0,0.0,0.0,1234.9918882018153,1228.9714889553047,0.0,6.0,0.0,0.020399246510549782,0.0,0.0,0.0,1234.9918882018153,1228.9714889553047,0.0,6.0,0.0,0.020399246510549782,0.0,0.0,0.0,1234.9918882018153,1228.9714889553047,0.0,6.0,0.0,0.020399246510549782,0.0,0.0,0.0,1234.9918882018153,1228.9714889553047,0.0,6.0,0.0,0.020399246510549782,0.0,0.0,0.0,1234.9918882018153
881f2a6e47fffff,873936.1494517983,6115977.861347568,0.0,0.0,0.0,0.0,799.2517888650525,289.3070006126407,0.0,5.0,0.0,0.06890400942376504,0.0,0.0,0.0,294.37590462206447,289.3070006126407,0.0,5.0,0.0,0.06890400942376504,0.0,0.0,0.0,294.37590462206447,289.3070006126407,0.0,5.0,0.0,0.06890400942376504,0.0,0.0,0.0,294.37590462206447,289.3070006126407,0.0,5.0,0.0,0.06890400942376504,0.0,0.0,0.0,294.37590462206447,741.7162355071961,259.61083562290906,3.4954409884242477,0.8633772083149402,0.22132368964961147,0.08746461720223563,0.0,0.0,1188.338920275161
881f2a6645fffff,879750.3850219939,6130280.151144122,0.0,0.0,0.0,797.8080372949538,797.8080372949538,97.11217016844522,1.4210854715202004e-14,12.0,0.0,0.2831249436380428,0.0,0.3444750269640886,0.0,109.73977013904734,97.11217016844522,1.4210854715202004e-14,12.0,0.0,0.2831249436380428,0.0,0.3444750269640886,0.0,109.73977013904734,97.11217016844522,1.4210854715202004e-14,12.0,0.0,0.2831249436380428,0.0,0.3444750269640886,0.0,109.73977013904734,1205.71250231955,319.747765599888,20.308800582374708,2.396463670432351,0.23317660228072223,0.014406337506172468,0.026455659780448372,0.09172465416562697,1428.904460950871,1205.71250231955,319.747765599888,20.308800582374708,2.396463670432351,0.23317660228072223,0.014406337506172468,0.026455659780448372,0.09172465416562697,1428.904460950871
881f2a60e3fffff,871767.0626111021,6119874.689679047,798.6669792102255,798.6669792102255,798.6669792102255,798.6669792102255,798.6669792102255,1188.1128828353699,97.2116053046085,6.013300044737573,0.16255214020469075,0.0003144491516333497,0.0038431737330288096,0.0,0.0,1210.1140389283685,1188.1128828353699,97.2116053046085,6.013300044737573,0.16255214020469075,0.0003144491516333497,0.0038431737330288096,0.0,0.0,1210.1140389283685,1188.1128828353699,97.2116053046085,6.013300044737573,0.16255214020469075,0.0003144491516333497,0.0038431737330288096,0.0,0.0,1210.1140389283685,1188.1128828353699,97.2116053046085,6.013300044737573,0.16255214020469075,0.0003144491516333497,0.0038431737330288096,0.0,0.0,1210.1140389283685,1188.1128828353699,97.2116053046085,6.013300044737573,0.16255214020469075,0.0003144491516333497,0.0038431737330288096,0.0,0.0,1210.1140389283685
881f2a6233fffff,867604.9408872833,6124761.567114882,0.0,0.0,0.0,0.0,0.0,1660.6800762055623,0.0,25.0,0.0,0.0,0.0,0.09852987230920032,0.0,1685.7786060778715,1660.6800762055623,0.0,25.0,0.0,0.0,0.0,0.09852987230920032,0.0,1685.7786060778715,1660.6800762055623,0.0,25.0,0.0,0.0,0.0,0.09852987230920032,0.0,1685.7786060778715,1660.6800762055623,0.0,25.0,0.0,0.0,0.0,0.09852987230920032,0.0,1685.7786060778715,1660.6800762055623,0.0,25.0,0.0,0.0,0.0,0.09852987230920032,0.0,1685.7786060778715
881f2a7627fffff,871338.4120019758,6137893.059571828,0.0,0.0,0.0,0.0,0.0,2081.614160128479,0.0,234.0,0.0,0.08916141061593573,0.0,2.9154452574882263e-05,0.0,2315.7033506935472,2081.614160128479,0.0,234.0,0.0,0.08916141061593573,0.0,2.9154452574882263e-05,0.0,2315.7033506935472,2081.614160128479,0.0,234.0,0.0,0.08916141061593573,0.0,2.9154452574882263e-05,0.0,2315.7033506935472,2081.614160128479,0.0,234.0,0.0,0.08916141061593573,0.0,2.9154452574882263e-05,0.0,2315.7033506935472,2081.614160128479,0.0,234.0,0.0,0.08916141061593573,0.0,2.9154452574882263e-05,0.0,2315.7033506935472
881f2a6cd5fffff,883318.9036443423,6110362.196271729,800.4135647384967,800.4135647384967,800.4135647384967,1435.8276005741502,1435.8276005741502,167.7152807966099,0.0,20.0,0.0,0.5388095026177696,0.0,0.0,0.0,188.25409029922767,167.7152807966099,0.0,20.0,0.0,0.5388095026177696,0.0,0.0,0.0,188.25409029922767,167.7152807966099,0.0,20.0,0.0,0.5388095026177696,0.0,0.0,0.0,188.25409029922767,972.9272092858237,334.08170037885463,9.70870938185181,4.225864276299011,0.43049038281880825,0.04467813604595375,4.1249097638859796e-06,1.7052528337105172e-06,1310.7199611494289,972.9272092858237,334.08170037885463,9.70870938185181,4.225864276299011,0.43049038281880825,0.04467813604595375,4.1249097638859796e-06,1.7052528337105172e-06,1310.7199611494289
881f2a64d3fffff,891474.5708992756,6125077.762063352,0.0,0.0,0.0,0.0,0.0,1396.9037437463662,0.0,23.0,0.0,0.5832604268057145,0.0,0.0,0.0,1420.487004173172,1396.9037437463662,0.0,23.0,0.0,0.5832604268057145,0.0,0.0,0.0,1420.487004173172,1396.9037437463662,0.0,23.0,0.0,0.5832604268057145,0.0,0.0,0.0,1420.487004173172,1396.9037437463662,0.0,23.0,0.0,0.5832604268057145,0.0,0.0,0.0,1420.487004173172,1396.9037437463662,0.0,23.0,0.0,0.5832604268057145,0.0,0.0,0.0,1420.487004173172
881f2a6623fffff,881660.8768757455,6127143.767857173,0.0,0.0,0.0,0.0,798.2881009733383,482.5563876327595,0.0,14.0,0.0,0.25810964730415903,0.0,4.851175151745115e-06,0.0,496.8145021312388,482.5563876327595,0.0,14.0,0.0,0.25810964730415903,0.0,4.851175151745115e-06,0.0,496.8145021312388,482.5563876327595,0.0,14.0,0.0,0.25810964730415903,0.0,4.851175151745115e-06,0.0,496.8145021312388,482.5563876327595,0.0,14.0,0.0,0.25810964730415903,0.0,4.851175151745115e-06,0.0,496.8145021312388,868.6036662694378,264.9442104612126,7.201938399721614,4.665509027062785,0.3247102008393664,0.0457079535309247,1.5533164002148012e-06,2.263320146232951e-06,1551.6054343032747
881f2a60c1fffff,871854.5503288519,6122020.436219325,0.0,0.0,0.0,0.0,0.0,1227.583700114311,0.0,35.0,0.0,0.0,0.0,0.09828575580027303,0.0,1262.6819858701112,1227.583700114311,0.0,35.0,0.0,0.0,0.0,0.09828575580027303,0.0,1262.6819858701112,1227.583700114311,0.0,35.0,0.0,0.0,0.0,0.09828575580027303,0.0,1262.6819858701112,1227.583700114311,0.0,35.0,0.0,0.0,0.0,0.09828575580027303,0.0,1262.6819858701112,1227.583700114311,0.0,35.0,0.0,0.0,0.0,0.09828575580027303,0.0,1262.6819858701112
881f2a74b5fffff,880703.9289665588,6132304.334325191,0.0,0.0,0.0,797.6100220427383,797.6100220427383,136.37319980538302,0.0,4.0,0.0,0.5264373171484271,0.0,0.0,0.0,140.89963712253146,136.37319980538302,0.0,4.0,0.0,0.5264373171484271,0.0,0.0,0.0,140.89963712253146,136.37319980538302,0.0,4.0,0.0,0.5264373171484271,0.0,0.0,0.0,140.89963712253146,1119.794614820021,331.16170315826645,10.28706661169465,2.117134785972991,0.25526077787286977,0.09131719447224097,1.3035825021027123e-05,4.389741722242473e-06,1383.4356421462592,1119.794614820021,331.16170315826645,10.28706661169465,2.117134785972991,0.25526077787286977,0.09131719447224097,1.3035825021027123e-05,4.389741722242473e-06,1383.4356421462592
881f0c9a0dfffff,890613.7582075855,6118000.349445676,0.0,0.0,0.0,0.0,0.0,1989.2682775246585,0.0,55.0,0.0,0.8397323249866436,0.0,0.0,0.0,2045.1080098496452,1989.2682775246585,0.0,55.0,0.0,0.8397323249866436,0.0,0.0,0.0,2045.1080098496452,1989.2682775246585,0.0,55.0,0.0,0.8397323249866436,0.0,0.0,0.0,2045.1080098496452,1989.2682775246585,0.0,55.0,0.0,0.8397323249866436,0.0,0.0,0.0,2045.1080098496452,1989.2682775246585,0.0,55.0,0.0,0.8397323249866436,0.0,0.0,0.0,2045.1080098496452
881f2a6211fffff,867692.9559037171,6126905.402342565,0.0,0.0,0.0,0.0,0.0,1387.6983420337215,0.0,11.0,0.0,0.2573545767264267,0.0,0.0,0.0,1398.9556966104478,1387.6983420337215,0.0,11.0,0.0,0.2573545767264267,0.0,0.0,0.0,1398.9556966104478,1387.6983420337215,0.0,11.0,0.0,0.2573545767264267,0.0,0.0,0.0,1398.9556966104478,1387.6983420337215,0.0,11.0,0.0,0.2573545767264267,0.0,0.0,0.0,1398.9556966104478,1387.6983420337215,0.0,11.0,0.0,0.2573545767264267,0.0,0.0,0.0,1398.9556966104478
881f0c9b5dfffff,887313.5703161766,6115574.550510023,0.0,0.0,0.0,0.0,0.0,1564.1326546536259,0.0,14.000000000000002,1.7763568394002505e-15,0.0,0.0,4.829752171458101e-06,0.0,1578.1326594833781,1564.1326546536259,0.0,14.000000000000002,1.7763568394002505e-15,0.0,0.0,4.829752171458101e-06,0.0,1578.1326594833781,1564.1326546536259,0.0,14.000000000000002,1.7763568394002505e-15,0.0,0.0,4.829752171458101e-06,0.0,1578.1326594833781,1564.1326546536259,0.0,14.000000000000002,1.7763568394002505e-15,0.0,0.0,4.829752171458101e-06,0.0,1578.1326594833781,1564.1326546536259,0.0,14.000000000000002,1.7763568394002505e-15,0.0,0.0,4.829752171458101e-06,0.0,1578.1326594833781
881f2a6e03fffff,875933.2106439534,6114982.661641184,0.0,0.0,0.0,0.0,0.0,1137.228149599981,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1153.228149599981,1137.228149599981,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1153.228149599981,1137.228149599981,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1153.228149599981,1137.228149599981,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1153.228149599981,1137.228149599981,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1153.228149599981
881f2a7755fffff,868131.9837275189,6137614.313606404,0.0,0.0,0.0,0.0,0.0,1380.8535256125515,0.0,12.999999999999998,1.7763568394002505e-15,0.4716821339022546,0.0,0.0,0.0,1394.3252077464538,1380.8535256125515,0.0,12.999999999999998,1.7763568394002505e-15,0.4716821339022546,0.0,0.0,0.0,1394.3252077464538,1380.8535256125515,0.0,12.999999999999998,1.7763568394002505e-15,0.4716821339022546,0.0,0.0,0.0,1394.3252077464538,1380.8535256125515,0.0,12.999999999999998,1.7763568394002505e-15,0.4716821339022546,0.0,0.0,0.0,1394.3252077464538,1380.8535256125515,0.0,12.999999999999998,1.7763568394002505e-15,0.4716821339022546,0.0,0.0,0.0,1394.3252077464538
881f2a64b1fffff,891044.3345314586,6121539.947099902,0.0,0.0,0.0,0.0,0.0,1339.2855499485463,0.0,4.0,0.0,0.0,0.0,4.8154077277562025e-06,0.0,1343.285554763954,1339.2855499485463,0.0,4.0,0.0,0.0,0.0,4.8154077277562025e-06,0.0,1343.285554763954,1339.2855499485463,0.0,4.0,0.0,0.0,0.0,4.8154077277562025e-06,0.0,1343.285554763954,1339.2855499485463,0.0,4.0,0.0,0.0,0.0,4.8154077277562025e-06,0.0,1343.285554763954,1339.2855499485463,0.0,4.0,0.0,0.0,0.0,4.8154077277562025e-06,0.0,1343.285554763954
881f2a6601fffff,881746.6128074052,6129287.97255928,0.0,0.0,0.0,0.0,798.0312015502078,617.8098206546102,0.0,6.0,0.0,0.2881242450778828,0.0,4.8509409601605466e-06,0.0,624.0979497506291,617.8098206546102,0.0,6.0,0.0,0.2881242450778828,0.0,4.8509409601605466e-06,0.0,624.0979497506291,617.8098206546102,0.0,6.0,0.0,0.2881242450778828,0.0,4.8509409601605466e-06,0.0,624.0979497506291,617.8098206546102,0.0,6.0,0.0,0.2881242450778828,0.0,4.8509409601605466e-06,0.0,624.0979497506291,1130.85849765858,345.56964431918664,10.127442804416711,2.780085020780656,0.08992152139043202,0.1335016496441261,4.833290981854742e-06,1.1888339252711894e-08,1999.7187308008306
881f2a70a3fffff,863446.8487667382,6129643.296316834,0.0,0.0,0.0,0.0,0.0,3942.449122733999,4.547473508864641e-13,699.0,0.0,0.16586232750744676,0.0,0.00011152403860575765,1.3552527156068805e-20,4641.615096585544,3942.449122733999,4.547473508864641e-13,699.0,0.0,0.16586232750744676,0.0,0.00011152403860575765,1.3552527156068805e-20,4641.615096585544,3942.449122733999,4.547473508864641e-13,699.0,0.0,0.16586232750744676,0.0,0.00011152403860575765,1.3552527156068805e-20,4641.615096585544,3942.449122733999,4.547473508864641e-13,699.0,0.0,0.16586232750744676,0.0,0.00011152403860575765,1.3552527156068805e-20,4641.615096585544,3942.449122733999,4.547473508864641e-13,699.0,0.0,0.16586232750744676,0.0,0.00011152403860575765,1.3552527156068805e-20,4641.615096585544
881f2a6751fffff,878449.8108789672,6126865.74359366,0.0,0.0,0.0,0.0,0.0,1358.8235957882816,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1370.8235957882816,1358.8235957882816,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1370.8235957882816,1358.8235957882816,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1370.8235957882816,1358.8235957882816,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1370.8235957882816,1358.8235957882816,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1370.8235957882816
